Region,Region_full,Industry,RetailerName,Adress Search (Concat),GoogleSheets Latitude,GoogleSheets Longitude,OpenStreetMapResult
Canterbury,Canterbury Region,Supermarkets,Fendalton New World,"Fendalton New World, Canterbury, New Zealand",-43.5180381,172.587898,"PostShop, 19, Memorial Avenue, Ilam, Christchurch, Christchurch City, Canterbury, 8053, New Zealand"
Canterbury,Canterbury Region,Supermarkets,Hornby Mall Lotto,"Hornby Mall Lotto, Canterbury, New Zealand",-43.5521998,172.533923,"137, Springs Road, Hornby, Halswell-Hornby-Riccarton Community, Christchurch City, Canterbury, 8042, New Zealand"
Canterbury,Canterbury Region,Supermarkets,Countdown Kaiapoi,"Countdown Kaiapoi, Canterbury, New Zealand",-43.3856428,172.6577925,"Countdown, Hilton Street, Wilsons Siding, Kaiapoi, Waimakariri District, Canterbury, 7630, New Zealand"
Canterbury,Canterbury Region,Supermarkets,Countdown Timaru,"Countdown Timaru, Canterbury, New Zealand",-44.4022796,171.2546254,"Countdown, Browne Street, Parkside, Timaru, Timaru District, Canterbury, 7910, New Zealand"
Canterbury,Canterbury Region,Supermarkets,Oamaru New World,"Oamaru New World, Canterbury, New Zealand",-45.1019651,170.9548266,"New World, Wansbeck Street, Holmes Hill, Oamaru, Waitaki District, Otago, 9444, New Zealand"
Canterbury,Canterbury Region,Supermarkets,Rangiora New World Supermarket,"Rangiora New World Supermarket, Canterbury, New Zealand",-43.3023592,172.5944769,"New World, Good Street, Southbrook, Rangiora, Waimakariri District, Canterbury, 7400, New Zealand"
Canterbury,Canterbury Region,Supermarkets,Countdown Colombo,"Countdown Colombo, Canterbury, New Zealand",-43.5531573,172.6360599,"Countdown, 219, Colombo Street, Sydenham, Christchurch, Christchurch City, Canterbury, 8023, New Zealand"
Canterbury,Canterbury Region,Supermarkets,Timaru Pak n Save,"Timaru Pak n Save, Canterbury, New Zealand",-44.3824708,171.2379388,"PAK'nSAVE Fuel, Hobbs Street, Waimataitai, Timaru, Timaru District, Canterbury, 7910, New Zealand"
Canterbury,Canterbury Region,Supermarkets,Oxford Fresh Choice,"Oxford Fresh Choice, Canterbury, New Zealand",-43.297719,172.1919905,"freshchoice, Main Street, Oxford, Waimakariri District, Canterbury, 7430, New Zealand"
Canterbury,Canterbury Region,Supermarkets,Countdown Moorhouse,"Countdown Moorhouse, Canterbury, New Zealand",-43.5388183,172.6420489,"Countdown, Rope Street, Central City, Christchurch, Christchurch City, Canterbury, 8011, New Zealand"
Canterbury,Canterbury Region,Supermarkets,Fresh Choice Geraldine,"Fresh Choice Geraldine, Canterbury, New Zealand",-44.0911111,171.2422222,"FreshChoice, 7, Peel Street, Geraldine, Timaru District, Canterbury, 7930, New Zealand"
Canterbury,Canterbury Region,Supermarkets,Countdown New Brighton,"Countdown New Brighton, Canterbury, New Zealand",-43.506752,172.729851,"Countdown, 12, Hawke Street, New Brighton, Coastal-Burwood Community, Christchurch City, Canterbury, 8061, New Zealand"
Canterbury,Canterbury Region,Supermarkets,Fresh Choice Parklands,"Fresh Choice Parklands, Canterbury, New Zealand",-43.4812126,172.7059357,"Fresh Choice, Queenspark Drive, Parklands, Coastal-Burwood Community, Christchurch City, Canterbury, 8083, New Zealand"
Canterbury,Canterbury Region,Supermarkets,Fresh Choice Edgeware,"Fresh Choice Edgeware, Canterbury, New Zealand",-43.5131958,172.6368708,"Edgeware FreshChoice, Edgeware Road, Saint Albans, Christchurch, Christchurch City, Canterbury, 8013, New Zealand"
Canterbury,Canterbury Region,Supermarkets,Fresh Choice Leeston,"Fresh Choice Leeston, Canterbury, New Zealand",-43.76279,172.2981793,"76, High Street, Leeston, Selwyn District, Canterbury, 7632, New Zealand"
Canterbury,Canterbury Region,Supermarkets,Countdown Northwood,"Countdown Northwood, Canterbury, New Zealand",-43.4592782,172.6250001,"Countdown, Main North Road, Belfast, Papanui-Innes Community, Christchurch City, Canterbury, 8051, New Zealand"
Canterbury,Canterbury Region,Supermarkets,Northwood New World,"Northwood New World, Canterbury, New Zealand",-43.459621,172.622465,"New World, Main North Road, Belfast, Christchurch, Christchurch City, Canterbury, 8051, New Zealand"
Canterbury,Canterbury Region,Supermarkets,Countdown Church Street,"Countdown Church Street, Canterbury, New Zealand",-44.395953,171.23879,"Countdown, Church Street, Seaview, Timaru, Timaru District, Canterbury, 7910, New Zealand"
Canterbury,Canterbury Region,Supermarkets,Countdown Hornby,"Countdown Hornby, Canterbury, New Zealand",-43.5425175,172.5272717,"Countdown, 17, Chappie Place, Hornby, Halswell-Hornby-Riccarton Community, Christchurch City, Canterbury, 8042, New Zealand"
Canterbury,Canterbury Region,Supermarkets,Countdown Avonhead,"Countdown Avonhead, Canterbury, New Zealand",-43.5111795,172.5572825,"Avonhead Shopping Centre, Brookby Crescent, Avonhead, Fendalton-Waimari-Harewood Community, Christchurch City, Canterbury, 8042, New Zealand"
Canterbury,Canterbury Region,Supermarkets,Countdown Ferrymead,"Countdown Ferrymead, Canterbury, New Zealand",-43.5567735,172.7023279,"Countdown, Ferry Road, Ferrymead, Christchurch City, Canterbury, 8007, New Zealand"
Canterbury,Canterbury Region,Supermarkets,Countdown Rolleston,"Countdown Rolleston, Canterbury, New Zealand",-43.594145,172.3866672,"Countdown, McCauley Street, Rolleston, Selwyn District, Canterbury, 7614, New Zealand"
Canterbury,Canterbury Region,Supermarkets,Ilam New World,"Ilam New World, Canterbury, New Zealand",-43.5259537,172.5699975,"New World, Peer Street, Upper Riccarton, Halswell-Hornby-Riccarton Community, Christchurch City, Canterbury, 8041, New Zealand"
Canterbury,Canterbury Region,Supermarkets,Halswell New World,"Halswell New World, Canterbury, New Zealand",-43.580646,172.566001,"New World, Rearsby Drive, Halswell, Halswell-Hornby-Riccarton Community, Christchurch City, Canterbury, 8025, New Zealand"
Canterbury,Canterbury Region,Supermarkets,Countdown Oamaru,"Countdown Oamaru, Canterbury, New Zealand",-45.0971984,170.970499,"Countdown, Coquet Street, South Hill, Oamaru, Waitaki District, Otago, 9444, New Zealand"
Canterbury,Canterbury Region,Supermarkets,Countdown Rangiora East,"Countdown Rangiora East, Canterbury, New Zealand",-43.3074235,172.5987857,"Countdown, Ivory Street, Southbrook, Rangiora, Waimakariri District, Canterbury, 7400, New Zealand"
Canterbury,Canterbury Region,Supermarkets,Fresh Choice Prebbleton,"Fresh Choice Prebbleton, Canterbury, New Zealand",-43.5816323,172.5133385,"7, Tosswill Road, Prebbleton, Selwyn District, Canterbury, 7604, New Zealand"
Canterbury,Canterbury Region,Supermarkets,Ashburton New World,"Ashburton New World, Canterbury, New Zealand",-43.9038889,171.7438889,"New World, Tancred Street, Allenton, Ashburton, Ashburton District, Canterbury, 7700, New Zealand"
Canterbury,Canterbury Region,Supermarkets,Bishopdale New World,"Bishopdale New World, Canterbury, New Zealand",-43.4884911,172.587223,"New World, Harewood Road, Bishopdale, Christchurch, Christchurch City, Canterbury, 8053, New Zealand"
Canterbury,Canterbury Region,Supermarkets,New World Kaikoura,"New World Kaikoura, Canterbury, New Zealand",-42.3877427,173.6804362,"New World, 124-128, Beach Road, South Bay, Kaikoura, Kaikōura District, Canterbury, 7300, New Zealand"
Canterbury,Canterbury Region,Supermarkets,New World Waitaki,"New World Waitaki, Canterbury, New Zealand",-45.0769045,170.9856009,"402, Thames Highway, Fernbrook, Oamaru, Waitaki District, Otago, 9400, New Zealand"
Canterbury,Canterbury Region,Supermarkets,Stanmore New World,"Stanmore New World, Canterbury, New Zealand",-43.5203244,172.6568188,"New World Stanmore, 288, Stanmore Road, Richmond, Christchurch, Christchurch City, Canterbury, 8013, New Zealand"
Canterbury,Canterbury Region,Supermarkets,New World Ferry Road,"New World Ferry Road, Canterbury, New Zealand",-43.5492698,172.6842246,"7, St Johns Street, Woolston, Linwood-Central-Heathcote Community, Christchurch City, Canterbury, 8062, New Zealand"
Canterbury,Canterbury Region,Supermarkets,Temuka New World,"Temuka New World, Canterbury, New Zealand",-44.2412745,171.2762577,"185, King Street, Andrewville, Temuka, Timaru District, Canterbury, 7920, New Zealand"
Canterbury,Canterbury Region,Supermarkets,New World Prestons,"New World Prestons, Canterbury, New Zealand",-43.4749461,172.6620528,"New World, 420, Marshland Road, Marshland, Coastal-Burwood Community, Christchurch City, Canterbury, 8061, New Zealand"
Gisborne,Gisborne Region,Auto Fuel Retailing,Caltex Gladstone Rd,"Caltex Gladstone Rd, Gisborne, New Zealand",-38.65977,178.0174,"75, Disraeli Street, Victoria, Gisborne, 4010, New Zealand"
Gisborne,Gisborne Region,Auto Fuel Retailing,Caltex Makaraka,"Caltex Makaraka, Gisborne, New Zealand",-38.6489711,177.9661579,"105, Main Road, Makaraka, Gisborne, 401, New Zealand"
Gisborne,Gisborne Region,Auto Fuel Retailing,Rangatira Motors,"Rangatira Motors, Gisborne, New Zealand",-38.469523,177.863791,"59, Cliff Road, Te Karaka, Gisborne, New Zealand"
Gisborne,Gisborne Region,Auto Fuel Retailing,Mobil Wairoa,"Mobil Wairoa, Gisborne, New Zealand",-39.0294455,177.4188403,"Mobil, Bridge Street, North Clyde, Wairoa, Wairoa District, Hawke's Bay, 4108, New Zealand"
Gisborne,Gisborne Region,Auto Fuel Retailing,Z Gisborne,"Z Gisborne, Gisborne, New Zealand",-38.6632657,178.0211661,"300, Gladstone Road, Victoria, Gisborne, 4010, New Zealand"
Gisborne,Gisborne Region,Auto Fuel Retailing,Z Wairoa,"Z Wairoa, Gisborne, New Zealand",-38.6632657,178.0211661,"300, Gladstone Road, Victoria, Gisborne, 4010, New Zealand"
Gisborne,Gisborne Region,Book & Stationery Retailing,Lytton West Post & Lotto,"Lytton West Post & Lotto, Gisborne, New Zealand",-38.6405,178.0029,"3, Potae Avenue, Te Hapara, Gisborne, 4010, New Zealand"
Gisborne,Gisborne Region,Convenience Chain Stores,Four Square Ruatoria,"Four Square Ruatoria, Gisborne, New Zealand",-37.8905178,178.3189351,"Four Square, Waiomatatini Road, Ruatoria, Gisborne, New Zealand"
Gisborne,Gisborne Region,Convenience Chain Stores,Four Square Ideal,"Four Square Ideal, Gisborne, New Zealand",-38.6699958,178.0333765,"Ideal FourSquare, 102, Wainui Road, Kaiti, Gisborne, 4020, New Zealand"
Gisborne,Gisborne Region,Convenience Chain Stores,Eastern Four Square,"Eastern Four Square, Gisborne, New Zealand",-38.643281,178.010665,"2, Winter Street, Mangapapa, Gisborne, 4010, New Zealand"
Gisborne,Gisborne Region,Convenience Chain Stores,Tokomaru Bay Four Square,"Tokomaru Bay Four Square, Gisborne, New Zealand",-38.130297,178.3150443,"28, Waitangi Street, Tuatini, Tokomaru Bay, Gisborne, New Zealand"
Gisborne,Gisborne Region,Convenience Chain Stores,Kaiti Supervalue,"Kaiti Supervalue, Gisborne, New Zealand",-38.6753922,178.0460572,"504, Wainui Road, Kaiti, Gisborne, 4020, New Zealand"
Gisborne,Gisborne Region,Convenience Chain Stores,Mangapapa Four Square,"Mangapapa Four Square, Gisborne, New Zealand",-38.643281,178.010665,"2, Winter Street, Mangapapa, Gisborne, 4010, New Zealand"
Gisborne,Gisborne Region,General Retail,Grant Bros.,"Grant Bros., Gisborne, New Zealand",-38.6666995,178.0267328,"69, Gladstone Road, Victoria, Gisborne, 4020, New Zealand"
Gisborne,Gisborne Region,General Retail,House Of Gifts & Lotto,"House Of Gifts & Lotto, Gisborne, New Zealand",-38.6663543,178.0255162,"100, Gladstone Road, Victoria, Gisborne, 4020, New Zealand"
Gisborne,Gisborne Region,General Retail,Hammer Hardware Wairoa,"Hammer Hardware Wairoa, Gisborne, New Zealand",-39.0332,177.418969,"North Clyde, Wairoa, Wairoa District, Hawke's Bay, 4108, New Zealand"
Gisborne,Gisborne Region,General Retail,Lifeline Convenience and Lotto,"Lifeline Convenience and Lotto, Gisborne, New Zealand",-38.6646768,178.0243734,"90, Grey Street, Victoria, Gisborne, 4020, New Zealand"
Gisborne,Gisborne Region,Groceries & Dairies,Mahia Beach Store,"Mahia Beach Store, Gisborne, New Zealand",-39.0805259,177.8740236,"Mahia Beach Motel and Holiday Park, Newcastle Street, Opoutama, Mahia Beach, Wairoa District, Hawke's Bay, 4198, New Zealand"
Gisborne,Gisborne Region,Groceries & Dairies,John's Superette & Lotto,"John's Superette & Lotto, Gisborne, New Zealand",-38.370177,178.296684,"17, Cook Street, Hauiti, Tolaga Bay, Gisborne, 4046, New Zealand"
Gisborne,Gisborne Region,Groceries & Dairies,Elgin Shop N Save,"Elgin Shop N Save, Gisborne, New Zealand",-38.65691,177.996043,"701, Childers Road, Elgin, Gisborne, 4010, New Zealand"
Gisborne,Gisborne Region,Supermarkets,Countdown Gisborne,"Countdown Gisborne, Gisborne, New Zealand",-38.661651,178.018401,"Countdown, Eden Lane, Victoria, Gisborne, 4010, New Zealand"
Gisborne,Gisborne Region,Supermarkets,New World Wairoa,"New World Wairoa, Gisborne, New Zealand",-39.0330121,177.4170289,"New World, Marine Parade, North Clyde, Wairoa, Wairoa District, Hawke's Bay, 4108, New Zealand"
Gisborne,Gisborne Region,Supermarkets,Pak N Save Gisborne,"Pak N Save Gisborne, Gisborne, New Zealand",-38.664172,178.020998,"Pak'nSave, Childers Road, Victoria, Gisborne, 4010, New Zealand"
Hawke's Bay,Hawke's Bay Region,Auto Fuel Retailing,Caltex Waipukurau,"Caltex Waipukurau, Hawke's Bay, New Zealand",-39.9948202,176.5571491,"Caltex, Russell Street, Waipukurau, Central Hawke's Bay District, Hawke's Bay, 4200, New Zealand"
Hawke's Bay,Hawke's Bay Region,Auto Fuel Retailing,Caltex Hyderabad,"Caltex Hyderabad, Hawke's Bay, New Zealand",-39.49496,176.89833,"Caltex, 12, Hyderabad Road, Marewa, Napier, Napier City, Hawke's Bay, 4110, New Zealand"
Hawke's Bay,Hawke's Bay Region,Auto Fuel Retailing,Z Heretaunga Street,"Z Heretaunga Street, Hawke's Bay, New Zealand",-39.6480689,176.8491196,"Mobil, 703, Maddison Street, Akina, Hastings, Hastings District, Hawke's Bay, 4122, New Zealand"
Hawke's Bay,Hawke's Bay Region,Auto Fuel Retailing,Z Kennedy Road,"Z Kennedy Road, Hawke's Bay, New Zealand",-39.4935369,176.911641,"Station Street, Napier South, Napier, Napier City, Hawke's Bay, 4110, New Zealand"
Hawke's Bay,Hawke's Bay Region,Auto Fuel Retailing,Caltex Karamu Road,"Caltex Karamu Road, Hawke's Bay, New Zealand",-39.637998,176.8522141,"800, Karamu Road North, Mayfair, Hastings, Hastings District, Hawke's Bay, 4122, New Zealand"
Hawke's Bay,Hawke's Bay Region,Auto Fuel Retailing,Caltex Omahu Road,"Caltex Omahu Road, Hawke's Bay, New Zealand",-39.617618,176.8108217,"1108, Omahu Road, Woolwich, Hastings, Hastings District, Hawke's Bay, 4120, New Zealand"
Hawke's Bay,Hawke's Bay Region,Auto Fuel Retailing,BP Waipawa,"BP Waipawa, Hawke's Bay, New Zealand",-39.9447497,176.587102,"BP, High Street, Waipawa, Central Hawke's Bay District, Hawke's Bay, 4210, New Zealand"
Hawke's Bay,Hawke's Bay Region,Book & Stationery Retailing,Paper Plus Waipukurau,"Paper Plus Waipukurau, Hawke's Bay, New Zealand",-39.995429,176.554874,"77, Ruataniwha Street, Waipukurau, Central Hawke's Bay District, Hawke's Bay, 4200, New Zealand"
Hawke's Bay,Hawke's Bay Region,Book & Stationery Retailing,Paper Plus Hastings,"Paper Plus Hastings, Hawke's Bay, New Zealand",-39.6419697,176.8426893,"Paper Plus, Heretaunga Street West, Saint Leonards, Hastings, Hastings District, Hawke's Bay, 4122, New Zealand"
Hawke's Bay,Hawke's Bay Region,Book & Stationery Retailing,Paper Plus Napier,"Paper Plus Napier, Hawke's Bay, New Zealand",-39.53637,176.847959,"Ian Carr Jeweller, 293, Gloucester Street, Taradale, Napier, Napier City, Hawke's Bay, 4112, New Zealand"
Hawke's Bay,Hawke's Bay Region,Book & Stationery Retailing,Paper Plus Select Havelock North,"Paper Plus Select Havelock North, Hawke's Bay, New Zealand",-39.6702841,176.8776627,"8, Te Mata Road, Te Mata, Havelock North, Hastings District, Hawke's Bay, 4130, New Zealand"
Hawke's Bay,Hawke's Bay Region,Book & Stationery Retailing,Paper Plus Taradale,"Paper Plus Taradale, Hawke's Bay, New Zealand",-39.53637,176.847959,"Ian Carr Jeweller, 293, Gloucester Street, Taradale, Napier, Napier City, Hawke's Bay, 4112, New Zealand"
Hawke's Bay,Hawke's Bay Region,Convenience Chain Stores,Te Mata Four Square,"Te Mata Four Square, Hawke's Bay, New Zealand",-39.6678512,176.8964786,"Te Mata Four Square, Te Mata Road, Te Mata, Hastings, Hastings District, Hawke's Bay, 4172, New Zealand"
Hawke's Bay,Hawke's Bay Region,Convenience Chain Stores,Cape View Four Square,"Cape View Four Square, Hawke's Bay, New Zealand",-39.6159238,176.9571434,"Four Square, Clifton Road, East Clive, Haumoana, Hastings District, Hawke's Bay, 4180, New Zealand"
Hawke's Bay,Hawke's Bay Region,Convenience Chain Stores,Frimley Four Square,"Frimley Four Square, Hawke's Bay, New Zealand",-39.622606,176.8279874,"Aquatic Centre, Frimley Avenue, Frimley, Hastings, Hastings District, Hawke's Bay, 4120, New Zealand"
Hawke's Bay,Hawke's Bay Region,Convenience Chain Stores,Maraenui Four Square,"Maraenui Four Square, Hawke's Bay, New Zealand",-39.514362,176.904282,"Four Square, 2, Bledisloe Road, Maraenui, Napier, Napier City, Hawke's Bay, 4110, New Zealand"
